N,P,K,temperature,humidity,ph,rainfall,label
86,58,55,18.589883431069218,74.42129402611054,6.207171373245242,52.860381577355824,onion
83,57,69,21.370965863949042,60.01513912651838,6.628902508106523,50.630681209979386,onion
88,55,62,20.415814626513644,69.47414758135213,6.738915840586319,66.31805784518366,onion
43,66,55,20.089070309795247,44.94692493857048,7.308803145939847,58.27897789927148,chickpea
54,60,58,20.31660359639949,45.42923394946621,7.422019862807208,33.72539580454547,chickpea
59,69,46,22.938654091907736,40.472779533370726,5.566487096283771,51.89388514757184,chickpea
38,52,52,20.15274163132213,33.41067925791251,6.74176154283396,31.49357087288951,chickpea
30,68,46,18.552953669421676,36.985773328946266,6.921696715709828,52.61000068734079,chickpea
38,56,42,18.574024392151443,32.975512667763894,6.162318996320729,66.57527879754338,chickpea
53,62,57,21.456607859454884,38.45805189362717,6.9861669261831985,44.85765407543183,chickpea
54,69,51,23.962065435693308,46.59351509495497,6.841230455934062,52.88454376515739,chickpea
56,56,54,21.672563681909317,43.12389776798102,7.299713476426277,44.607469485095976,chickpea
30,63,46,19.002026790078197,44.591418697670264,7.293760204531411,42.787137134749685,chickpea
47,54,41,27.62515637754953,43.76908444317826,6.422962689982539,49.333536679787294,chickpea
37,50,43,18.704691389622052,46.073277228262725,7.3628245493160325,41.388447443769465,chickpea
37,50,44,26.849705174784006,32.605672175814036,6.798353186720941,48.02763694019103,chickpea
45,58,58,27.807157793403263,39.24789779072916,6.943054756624213,58.70951773044355,chickpea
49,52,58,19.78240205133692,41.405476116126316,6.621551298310792,49.69774048673182,chickpea
31,62,45,19.881016174177248,48.07150796749823,7.231280156758318,37.09770604678316,chickpea
46,52,54,23.691253233805426,32.48819554694226,6.749585022581073,38.61947181124277,chickpea
59,69,57,26.957616891390124,30.26581092580599,6.518560510159367,43.90608516213705,chickpea
41,62,41,20.041402976171348,33.01592974143277,6.920367025147732,57.34099344736772,chickpea
49,60,59,27.175785748627305,38.07550355115623,5.671852220526007,31.845304142227796,chickpea
41,63,50,26.611066151584893,46.115120319969726,5.506557734365694,65.17885688763405,chickpea
30,50,48,27.02911581410708,43.129765421713984,6.908738146131713,51.064341495500166,chickpea
54,53,46,19.598623417218548,31.45043566824439,7.2673263585730465,47.917247121303205,chickpea
30,60,55,25.80364703752137,48.960300234174,7.129879389693041,44.689459423071455,chickpea
44,67,46,26.661874415540115,39.09234859415322,5.7752345884861125,51.89431388396811,chickpea
31,54,41,24.678505555508785,31.133327048553934,6.338726074261668,57.93640466242144,chickpea
58,63,51,27.177657532666103,36.60704516226029,7.461531578881196,60.63483262357515,chickpea
49,54,46,19.878107473323507,48.377089807416496,6.093042562530774,66.0922166590743,chickpea
42,55,57,27.714376096660253,39.967162364199595,6.643674651832552,45.77713991322832,chickpea
35,57,52,22.754732115801044,46.08445376857982,6.793934634213182,46.42083777537214,chickpea
51,51,48,18.869348978031386,37.98251384936112,5.520762032730933,31.157382681826714,chickpea
41,64,46,21.13113741897078,41.47349421611881,6.39237209620359,49.52727529732682,chickpea
36,59,58,22.17373451110157,33.721641556604425,6.830437324816086,66.75081139770606,chickpea
37,55,57,25.800309382494,31.03631252467676,5.791457691887061,68.73386733727916,chickpea
44,55,47,18.324805999953405,49.37586803297094,6.605827667005707,31.55290586971632,chickpea
54,66,59,23.84010402501088,36.22369895086514,5.904494475252161,32.717617716772544,chickpea
54,61,48,26.659218771981386,35.23382283003271,6.1859262695594674,57.7906823608965,chickpea
35,66,40,22.749182295969856,41.59628183149035,7.440769199669999,53.15685341117604,chickpea
58,57,52,24.33385747497328,44.14285618502614,6.707109608416981,38.79621678763663,chickpea
53,66,53,25.426363690298814,35.27971674105954,7.227940702746362,64.41550990207588,chickpea
58,52,45,20.37596545221487,48.87891866401637,5.661575202252785,55.00102264888163,chickpea
53,68,59,27.208088357806755,44.357824930042376,6.90697907689767,40.786717749173626,chickpea
55,64,44,23.648838834589927,47.02186097404882,5.53457668353669,53.14390531565303,chickpea
54,54,45,21.964798189759005,35.112669100422295,6.58996221915004,43.739060979838676,chickpea
39,58,41,21.01341667716558,31.49884576225389,7.202256751171861,63.91598973896495,chickpea
45,55,55,21.698821444946162,34.90420952957683,6.410593512143272,30.074846167508756,chickpea
54,61,43,18.334844927710886,41.726879742456184,7.457340619851982,32.838086859617135,chickpea
30,64,56,27.562343409507353,35.94305065555641,6.063843275730129,59.46797824156373,chickpea
52,65,55,20.876527248203583,45.00687657554636,5.511887917868544,37.61723514703555,chickpea
37,69,56,27.842944873375167,36.528148381118555,5.992052639287474,54.853942536997735,chickpea
31,50,55,21.16415549560266,33.15437756056812,5.910449401176235,60.011027307209204,chickpea
32,61,44,23.94574963262298,43.580513148508494,6.715851405605747,67.67092220252887,chickpea
54,61,41,19.275603647414346,32.584015687255985,7.199238584158302,53.50026985822677,chickpea
45,67,44,27.1986478384447,37.339794204584926,7.1085743517163955,32.268734743886554,chickpea
38,54,54,20.90760297566648,48.61461356682567,5.573908256062006,40.398818151070145,chickpea
50,53,40,26.618498197622557,46.80191812357781,7.327520282328844,62.8234004411937,chickpea
39,57,51,20.560264782560996,42.19499397983098,6.127633317710521,38.09817097300741,chickpea
40,65,55,18.50006015791615,40.16233385687541,7.097889748324607,42.55341112839261,chickpea
31,50,50,18.39513258792271,36.38354770460561,7.379701980593534,68.24423324714262,chickpea
56,51,49,26.63226735230359,38.402088390620605,5.9827273755185395,53.46024571047538,chickpea
53,57,46,19.460894336851865,36.34906524472143,6.260008353688109,54.70363539204979,chickpea
58,56,54,20.01011772003929,46.6864124621573,6.306668557258207,68.9480787753704,chickpea
55,60,57,18.926009424043016,48.70311007814407,6.792703731082762,66.69753394601277,chickpea
57,54,47,27.6107863479633,35.346670995407884,6.461136031937174,36.14155741140108,chickpea
48,62,53,25.491091990557642,42.30994175659389,7.224733935356805,69.95199473670739,chickpea
49,56,48,24.830647055417405,38.05726324340161,6.432904047596175,46.71209241215906,chickpea
46,60,42,20.645201037439545,33.290174014739456,7.455199430037395,56.26231405995903,chickpea
44,69,45,24.778750487351484,30.389359590879273,6.4706155605580395,56.70165137641267,chickpea
38,64,41,22.17192355731798,38.06121792050163,7.278775040971784,42.28286427675002,chickpea
36,57,45,22.977816613804006,33.516643197113545,7.401832562282966,51.25944959386523,chickpea
32,66,48,18.576285191980347,33.31045655329889,6.9023408649497755,36.30345133385971,chickpea
50,67,43,19.359483334108003,32.33490897434347,6.343496431800596,62.36977030139369,chickpea
34,52,56,23.985864261942783,49.41598679485009,5.61876504121744,44.72817529838885,chickpea
42,58,56,20.823275454998615,31.878318290141458,5.55554301087181,61.829235222888954,chickpea
56,59,56,21.221575705007407,46.12556630897723,7.189167734874111,65.45136676372124,chickpea
31,56,54,25.378108573227145,35.780581121111894,7.438454555941252,56.107055431181664,chickpea
45,59,50,24.664872588783894,37.90017572560623,6.924245098337497,50.680256668947365,chickpea
51,64,53,20.26792724585199,41.89290137346982,7.060736872248231,36.18766385807086,chickpea
31,59,52,25.348223131753198,47.770830396700845,5.663810652871535,59.33866033559568,chickpea
42,67,54,23.30992508394708,47.13972208943905,6.481335629677588,54.008483282844985,chickpea
32,55,42,18.51215437224023,43.84217977666684,6.558231711250317,58.21735859898724,chickpea
56,67,57,21.255228248182462,43.88213155548737,6.552944848438879,31.29341634904407,chickpea
48,52,58,27.442966079283273,44.80442940314554,6.794931586964535,41.77320823371495,chickpea
41,68,43,26.752874200888165,36.68693510115889,6.298304105959127,39.08811829228758,chickpea
37,69,52,21.501359583162703,46.5135683408484,6.056311882718774,44.38909234226654,chickpea
42,57,43,20.75706935484367,31.16346327796383,5.852556023859472,64.48531773651561,chickpea
54,69,52,20.6560084806924,45.2382694118496,5.558851511649906,49.63967785759576,chickpea
47,59,41,25.56507325106965,33.177268687648905,5.9346997075155965,41.65894063628963,chickpea
48,60,55,22.684420177518955,45.39685872364163,7.238298107279805,45.45993886992815,chickpea
32,52,52,27.731522844496954,47.617872874997445,6.317844721106799,58.87491532686276,chickpea
59,55,45,18.16256576658402,47.44030882651948,6.848454058302444,33.86481988188821,chickpea
50,62,48,26.27353308930308,46.054175085882655,7.402593284920687,32.80388900014441,chickpea
39,50,59,23.062013045480228,48.14957189230543,5.712381062110591,62.47358358386841,chickpea
51,64,47,21.0858307652504,36.1309069239172,6.572745750227124,58.54279292423365,chickpea
50,58,58,21.203178411519286,38.93969721811299,5.860686866562663,38.965433427970225,chickpea
30,68,46,19.03717406503932,39.28974707884671,6.843072873994118,37.2178154535815,chickpea
55,68,55,19.912308167712247,45.57147784802838,5.735394856385353,62.82831340710909,chickpea
53,66,44,22.1708987316386,42.29212070161603,6.386693822411215,65.43670557541026,chickpea
56,69,40,27.050524544778547,36.59766452621063,5.767114322838414,39.64417909216071,chickpea
42,55,40,25.65142912569625,36.935452663325464,5.583692741018478,61.27900319906547,chickpea
35,54,49,23.521636210673762,59.76006607819282,6.125194702484345,57.887376478433836,lentil
28,60,41,19.88441442047937,43.65706839550506,5.68525417196509,37.02599443048629,lentil
34,54,40,21.824902181397665,52.68590777057891,6.8242607117547145,58.19580429738955,lentil
40,58,44,18.357578806195654,55.36257590194408,6.710735230361733,30.295932187016014,lentil
24,57,43,24.458087063898766,59.22043583773946,6.820682754018945,44.57255338013472,lentil
46,55,32,19.481212987201033,42.51958837169384,5.96662665063927,50.17643527182153,lentil
45,55,45,21.4284103087522,46.22250860636799,6.4469538698722335,42.61136352756956,lentil
49,67,42,16.061703744637956,45.75445817734293,6.33952624808926,27.28024586196575,lentil
34,51,47,21.89209816056,55.330090489213696,5.769889245906695,32.32325622439514,lentil
36,51,34,17.7208852232558,43.18602066867274,5.6808244479565735,55.91728543425039,lentil
39,62,33,21.682388225974574,49.424176827543945,6.511747754348635,28.855116556257382,lentil
44,52,41,23.948470500693006,45.40148597696823,6.640118678030806,26.571365673494938,lentil
34,59,42,21.54280637967849,51.359195911011746,6.348724816896618,49.754893308146336,lentil
30,54,41,20.290530604675475,48.16768724131743,6.021715933336151,25.837289816955888,lentil
32,53,36,15.392985498035499,52.45818606887589,6.866282302784858,49.86544194966487,lentil
39,65,37,23.224403067056215,53.63640383741761,6.575518905147053,44.31870706918966,lentil
27,56,47,18.33206206560861,51.48725798759298,5.726640852335543,26.48363542681065,lentil
33,60,37,16.728165148986577,43.385066362945516,6.330603518523046,31.464830886428228,lentil
38,69,37,24.131686692609385,42.66196723068185,5.520808954203037,34.372338506605296,lentil
45,55,36,17.534370812716634,56.99589640032727,6.161185445499998,43.08198054848182,lentil
48,50,41,19.634780593094177,50.27330090230689,6.594449760096887,27.089516913030298,lentil
20,67,38,21.360369051453993,59.01804267741914,6.714700167394322,48.49352310705472,lentil
31,54,35,24.524415108260897,40.18873573510604,6.860320608148464,43.13353776280756,lentil
21,51,49,15.299631193684844,40.479578556511306,6.090596345863648,25.792093229632002,lentil
27,55,41,19.087648585917808,42.81390238383414,6.446916002674218,25.868403966377432,lentil
28,55,38,22.87680640218348,41.21303554980673,5.567604455232404,52.94441884463118,lentil
32,50,49,17.657689519211026,40.0290480883173,6.705396467430641,52.55592978558968,lentil
20,67,31,21.997665429869784,53.16175052733679,6.681207242422067,49.101823409126084,lentil
25,51,30,15.580518061969546,42.17842787727904,5.767277051680834,47.855337486478476,lentil
25,60,40,21.79818091587427,53.66234756533818,6.941646993556944,44.00854676541501,lentil
27,58,48,18.02419899933012,57.033783314908696,6.193913442863958,48.9539953559683,lentil
45,52,47,22.144071720717495,49.2001313529693,6.119705310882753,36.34267274538601,lentil
43,61,36,15.574258658858035,49.958001055311705,6.240541230619299,28.85530111799669,lentil
27,64,43,18.93543777281839,51.092845674337354,6.840285058784865,48.31687102313707,lentil
25,54,30,21.327811629350713,42.89891398485277,6.280353409481874,40.35896219141128,lentil
41,50,39,21.306156101691244,45.671748749849066,5.64052999362185,30.87642735236908,lentil
42,57,44,23.531084340624396,44.35041242987589,6.206565923535515,25.07270011581361,lentil
47,62,48,17.395007752261773,41.91779588265813,6.342632795489096,59.28238942561195,lentil
37,59,32,16.87585307503487,59.538958582064225,6.449904359824112,47.09119165378128,lentil
31,53,34,17.05354374893067,55.43846137702336,6.571600977321808,25.59468500340321,lentil
28,57,44,23.29359075079669,55.23362015629884,6.425975634142844,45.455060635064584,lentil
26,53,32,21.801020165689035,58.327854544464046,6.81516443816705,37.09664016208008,lentil
31,65,45,22.89343852414212,51.45197195071728,6.171294112803396,43.99081073549996,lentil
49,69,38,17.837742760408894,53.429023321218445,6.7644798611192725,34.300618798160926,lentil
45,61,46,15.041167727693335,52.83611054904148,6.893111494610426,38.985686063920824,lentil
32,57,47,24.42050840579531,58.8597222217427,6.0199516258118315,32.5408921310374,lentil
40,63,48,21.37977693698549,43.984130744302895,6.27018765024322,42.27143492075426,lentil
26,60,31,17.09689167466535,55.61162607000475,5.560036412276628,26.095099706802365,lentil
39,61,40,20.088950463327663,49.88903965442308,6.948050881450913,38.987454414694,lentil
28,67,41,21.150064684640977,41.380732080563604,6.775472832815495,37.332348287113945,lentil
39,51,32,15.522765404133722,44.58134603883749,5.662536166745149,48.70618120467789,lentil
32,65,39,18.598386944263407,47.655772465717945,6.5451108481187035,32.97791728509953,lentil
20,62,44,20.99768234165628,43.88072318497385,6.719851722596297,27.89445737158152,lentil
39,69,44,18.431946011041894,44.07901687896206,6.2474183775651,32.074860025505615,lentil
20,59,32,15.406071344862259,40.410382782625035,6.6939642925489435,52.775467016619245,lentil
28,66,39,16.78824218720197,42.976467134713886,6.89936557740583,57.18117530077952,lentil
32,67,41,19.463865320475918,44.65366443178597,6.706440215058356,32.99062387686245,lentil
36,66,38,18.170521747924887,44.770632946706634,5.545121931654556,54.2969767804601,lentil
20,66,42,15.14353634033712,50.024757275267845,6.430980689618963,28.529722751954026,lentil
41,59,35,21.243134656419322,49.37755127848082,5.846543304839369,50.77167320468175,lentil
40,59,37,16.851683976371632,46.94810865233464,6.334051025212871,55.4180207065407,lentil
44,69,37,22.99990375414632,40.59906843618634,6.732853468196764,55.733227261008906,lentil
22,59,35,23.52219387524097,41.71712918059438,5.971294030939389,55.14989498553372,lentil
28,66,49,20.340333517593443,45.62828015717261,6.8263696747803815,47.881558592888425,lentil
20,54,30,15.49395169754846,56.312487164661775,6.464237956377399,46.28646664308478,lentil
46,50,33,24.042766163416353,44.81872261791766,6.984426361927167,37.862984588913484,lentil
42,53,35,18.750487722495137,44.23179075045222,5.989453632950146,54.37255254084356,lentil
25,56,41,24.176763476755276,53.089686364462644,5.517036415343295,32.45708482391026,lentil
24,60,45,20.12166782991673,58.36982286146052,6.617220004425272,26.081132719891347,lentil
29,67,46,18.50380781244537,46.89687961874761,5.695215080789109,55.732377692173856,lentil
31,54,35,17.75325126425087,44.958011513201214,6.863305901558995,33.391071988131465,lentil
44,53,33,24.70369514157088,43.26640494262471,5.507687148100896,29.732203165836967,lentil
23,61,35,21.757446149015273,54.187806827727826,6.824065386752492,34.80157060400997,lentil
48,55,42,17.773000524044384,46.44429435237115,5.993038787758156,31.622359400600207,lentil
21,61,38,21.66027600784241,43.26043099673654,6.550683290076808,41.64760713410472,lentil
22,61,47,17.683585848527123,48.59613718981508,6.003376013148724,43.38022694711594,lentil
35,53,40,24.708519218064122,40.91882670763182,5.736791819517926,58.6783043300412,lentil
39,51,32,16.469639723434256,43.44838111810358,6.3445816716171,51.451415574725125,lentil
38,51,49,22.57415983350371,51.41191758328932,5.910547778511218,43.54660670042436,lentil
29,65,30,18.07450060820651,42.17760539202279,6.03810412419,55.33492820736852,lentil
39,61,48,16.412617914655126,52.06413545037675,6.044955191025012,34.13883246139579,lentil
35,60,37,17.31580481242366,53.619784101781434,6.7855052011763455,42.5558868158645,lentil
45,64,32,22.39969257065322,44.38186370929727,6.019551323905892,43.40262126395938,lentil
28,56,47,18.38889099416576,44.673676542533464,6.508517377936876,43.33672222897581,lentil
39,56,42,22.805842796270856,50.73739572750803,6.133834898548293,29.375311645508425,lentil
33,60,31,17.97706467252265,55.09360357342413,5.811069858632195,50.10111707693586,lentil
43,64,38,22.132101518973794,45.495703008280316,5.772353206505678,26.705269310451555,lentil
46,61,38,21.601879931919324,58.64323638166589,5.508324667420977,44.77631234225551,lentil
30,62,40,17.09671220744638,52.07479068428793,5.523684088165228,27.8027386393979,lentil
32,53,32,19.826953658894627,57.803993081279316,6.549556212332154,57.21039485623928,lentil
44,56,41,18.456349464501358,44.295652401534994,5.50132341449344,31.249156426776324,lentil
46,56,38,16.170778403040508,56.092517482847654,5.621692923505794,43.972533805206595,lentil
27,67,46,16.236738104087493,40.94600691397847,6.489027662130753,44.059379690239794,lentil
42,62,33,16.625929141215735,58.43271960215897,6.5928571154903315,48.89247566788846,lentil
39,63,32,18.631436308454447,49.8338807501517,6.087349979129512,28.711998089005228,lentil
26,55,45,15.499705298106349,44.695011154798976,6.715085110211827,58.66714187358767,lentil
42,63,48,24.143788011744302,44.36752866577812,5.83128079058382,29.881876305975652,lentil
33,68,35,24.29613117246611,49.6739256177594,5.8333092643956395,34.36407672764986,lentil
27,65,41,23.0635945504881,42.33956951238769,5.602178476994421,25.619741027176307,lentil
32,52,41,17.958633091723915,45.144482891357285,6.767108448387749,32.67418398884683,lentil
